case_key,model,model_label,prompt,split,situation,num_tokens,module,layer,projection,shape,n,d,row_size_kib,paper_parameter_source,method,method_label,score_kind,budget_index,budget_fraction,row_budget,selected_rows,selected_fraction,row_match,mask_sha256,importance_retention,abs_importance_retention,weighted_importance_retention,score_median_ms,score_p95_ms,selector_median_ms,selector_p95_ms,selector_total_ms,legacy_total_ms,actual_total_ms,deterministic,fallback_used,error,relative_l2_error,relative_mae,cosine_error,output_norm_ratio,chunks,gather_median_ms,gather_p95_ms,gemm_median_ms,gemm_p95_ms,io_median_ms,upload_median_ms,read_wall_median_ms,read_wall_p95_ms,direct_rate,nonselector_total_ms
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,shifted8_x2,Shifted-8 X²,x2,2,0.2,179,179,0.19977678571428573,True,a7646487f5d06d76548ddb2fc0b4e36317790ae0477fe2f6f8ca192809ae6961,0.4391859471797943,0.25814154744148254,0.5211582183837891,0.026623999699950218,0.03768319841474294,0.116378,0.1290554,0.1430019996999502,0.30372099927860496,0.3303449989785552,True,False,,0.0780360996723175,0.09171593934297562,0.0030481815338134766,0.9954029321670532,2,0.014527999795973301,0.015276799630373716,0.020479999482631683,0.021401599794626237,0.074299,0.0394235,0.152335,0.1591606,1.0,0.18734299927860498
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,adaptive8_x2,Adaptive-8 X²,x2,2,0.2,179,179,0.19977678571428573,True,f54e9b6562d4d67d7af612391e6b7e224af76f645f8b2ce9c616336a343ad806,0.46041402220726013,0.2533295452594757,0.5405434370040894,0.026623999699950218,0.03768319841474294,0.126337,0.1383016,0.15296099969995022,0.2923914993326068,0.319015499032557,True,False,,0.08717870712280273,0.09599252045154572,0.003807365894317627,0.9961445927619934,3,0.014336000196635723,0.015977600123733282,0.01945599913597107,0.021270399540662767,0.059330999999999995,0.037364499999999995,0.1322625,0.14269035,1.0,0.1660544993326068
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,3,0.25,224,224,0.25,True,c2235d085cec1b3401983e7d1c59abe0d6830c1e260061122ab164cf4942a3fb,0.31850123405456543,0.31850123405456543,0.5857973098754883,0.035840000957250595,0.05980159901082516,0.242123,0.2463971,0.27796300095725057,0.42098950018793346,0.456829501145184,True,False,,0.07391081750392914,0.08641496300697327,0.0027336478233337402,0.9954813122749329,3,0.014560000039637089,0.015279999654740094,0.017632000148296356,0.01855360046029091,0.061399999999999996,0.0494725,0.14667449999999999,0.15764775,1.0,0.17886650018793343
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,3,0.25,224,224,0.25,True,4d1fdf32b37f02ffd76a4948b315b65ebee347c7f3abf16a0c19450192422a85,0.449111670255661,0.3009958863258362,0.52329021692276,0.026623999699950218,0.03768319841474294,0.088716,0.0991758,0.11533999969995022,0.2683230001012683,0.2949469998012185,True,False,,0.07796366512775421,0.09077092260122299,0.0030422210693359375,0.9952064752578735,2,0.014336000196635723,0.015257599670439959,0.01759999990463257,0.018291200138628484,0.065698,0.0463065,0.147671,0.1535093,1.0,0.1796070001012683
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,shifted8_x2,Shifted-8 X²,x2,3,0.25,224,224,0.25,True,251c42fb445678699401ab6c14e146f8bd80bc7d424ec7637d8dee10bc4adcc0,0.4540557563304901,0.3016703128814697,0.5226647853851318,0.026623999699950218,0.03768319841474294,0.11751,0.1284468,0.14413399969995022,0.2924295006645918,0.319053500364542,True,False,,0.07582146674394608,0.09046495705842972,0.002876877784729004,0.9952985048294067,2,0.015200000256299973,0.015228799637407064,0.018400000408291817,0.018428800627589226,0.0575025,0.048255,0.1413195,0.14581455,1.0,0.17491950066459178
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,adaptive8_x2,Adaptive-8 X²,x2,3,0.25,224,224,0.25,True,19da78832836f5685fb57709b138bcf3e36f7a5ed880c1e54d7f21c3d62ade4a,0.5447421073913574,0.321799099445343,0.6149898767471313,0.026623999699950218,0.03768319841474294,0.129252,0.13531079999999998,0.15587599969995022,0.3219704990946054,0.3485944987945556,True,False,,0.07797099649906158,0.08778458088636398,0.003043949604034424,0.9960675835609436,3,0.016383999958634377,0.016383999958634377,0.01945599913597107,0.020377599447965623,0.0723355,0.046206,0.15687849999999998,0.16240135,1.0,0.19271849909460542
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,4,0.3,269,268,0.29910714285714285,False,e5e6c9f50a7ec1df52cffbf1bc388f4a75f0445df6932aa8f7e46001829c0b6b,0.36878451704978943,0.36878451704978943,0.6062442064285278,0.035840000957250595,0.05980159901082516,0.27841,0.297409,0.3142500009572506,0.46606549933826924,0.5019055002955198,True,False,,0.06760250777006149,0.08017081022262573,0.0022860169410705566,0.995869517326355,3,0.01539199985563755,0.016284799948334695,0.020479999482631683,0.021286400593817235,0.061314499999999994,0.050805,0.15178350000000002,0.16230585,1.0,0.18765549933826925
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,4,0.3,269,269,0.3002232142857143,True,6935eb49281f78c50690334af7d0c2f5358a59f5ed6a68ac2ec8518a830fbc08,0.46364840865135193,0.3404003977775574,0.5294420719146729,0.026623999699950218,0.03768319841474294,0.087454,0.09759789999999999,0.11407799969995022,0.27211650071924925,0.2987405004191995,True,False,,0.0745873898267746,0.08820445835590363,0.002783834934234619,0.9954641461372375,2,0.014336000196635723,0.0161503997631371,0.023552000522613525,0.02438720017671585,0.0656375,0.047147999999999995,0.1467745,0.14948845,1.0,0.18466250071924925
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,shifted8_x2,Shifted-8 X²,x2,4,0.3,269,269,0.3002232142857143,True,41a857ee8a55294537205c17a4aad613044a7194ddbab070c4ba28e17f2034a1,0.47707226872444153,0.34161409735679626,0.5453328490257263,0.026623999699950218,0.03768319841474294,0.114685,0.1216006,0.1413089996999502,0.3280804990532398,0.35470449875319,True,False,,0.06957817822694778,0.08527632802724838,0.002421855926513672,0.9958469271659851,2,0.020479999482631683,0.05457920096814632,0.03174399957060814,0.060313599184155464,0.070662,0.0547575,0.1611715,0.17374945,1.0,0.21339549905323982
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,adaptive8_x2,Adaptive-8 X²,x2,4,0.3,269,269,0.3002232142857143,True,a6a5b24c17e8cd06d88c1939a8e6b6bc12bee62bcb91fb9fb311a0edeaeb6721,0.49830037355422974,0.33680209517478943,0.5647180080413818,0.026623999699950218,0.03768319841474294,0.136235,0.1406171,0.1628589996999502,0.34217650027525426,0.3688004999752045,True,False,,0.07775766402482986,0.08906370401382446,0.0030275583267211914,0.9964422583580017,3,0.014399999752640724,0.01526399962604046,0.023552000522613525,0.02447360083460808,0.071038,0.05508299999999999,0.1679895,0.17983305,1.0,0.20594150027525426
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,5,0.35,314,312,0.3482142857142857,False,fc119861a61693834c99dcf92376186372a61680c65ee8ece10da8f3250bab79,0.4079756438732147,0.4079756438732147,0.6305971741676331,0.035840000957250595,0.05980159901082516,0.236793,0.2470809,0.2726330009572506,0.43192200026392935,0.46776200122118,True,False,,0.05892876908183098,0.06874311715364456,0.0017279386520385742,0.993837296962738,3,0.015359999611973763,0.015359999611973763,0.018432000651955605,0.019353599287569523,0.06425,0.0580785,0.161337,0.1621893,1.0,0.19512900026392938
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,5,0.35,314,314,0.35044642857142855,True,f8569cbd874aaee1a7592a999fcc9bd7750601c1c13ba887a2addb97cf1ba987,0.606970489025116,0.42375215888023376,0.6744471192359924,0.026623999699950218,0.03768319841474294,0.091481,0.0994964,0.11810499969995022,0.2839850005345941,0.3106090002345443,True,False,,0.0681876391172409,0.07390246540307999,0.0023236870765686035,0.9949662685394287,3,0.014336000196635723,0.015257599670439959,0.018880000337958336,0.019283200055360793,0.0606835,0.058665,0.15928799999999999,0.1649598,1.0,0.19250400053459404
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,shifted8_x2,Shifted-8 X²,x2,5,0.35,314,314,0.35044642857142855,True,aa2c481e79070c37abe77592cec565b604966b4bdd839dcde56a4baded0fb166,0.5948920845985413,0.4062894284725189,0.6620193719863892,0.026623999699950218,0.03768319841474294,0.118823,0.124052,0.14544699969995023,0.30151399914860727,0.3281379988485575,True,False,,0.06859499216079712,0.07745484262704849,0.0023549795150756836,0.9967746138572693,3,0.015359999611973763,0.015359999611973763,0.01926399953663349,0.01943679917603731,0.057172,0.0560645,0.148067,0.1523501,1.0,0.18269099914860726
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,adaptive8_x2,Adaptive-8 X²,x2,5,0.35,314,314,0.35044642857142855,True,ac3d761aa868bf8b0cdb360aabc0182460ee646095bfb98f5c602a72f6d8bbc9,0.6323941946029663,0.4216849207878113,0.7293596267700195,0.026623999699950218,0.03768319841474294,0.140904,0.1420488,0.16752799969995022,0.3377154993326068,0.364339499032557,True,False,,0.0696440264582634,0.06921009719371796,0.0024237632751464844,0.9946652054786682,5,0.014336000196635723,0.015977600123733282,0.01945599913597107,0.020377599447965623,0.065523,0.0599625,0.1630195,0.16663075000000002,1.0,0.1968114993326068
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,6,0.4,358,356,0.39732142857142855,False,e24ae85d652f02f86d1a5dbf625ce7f2a86dcfb605d9fe2c39c798e8a694e6f7,0.46326494216918945,0.46326494216918945,0.6596823334693909,0.035840000957250595,0.05980159901082516,0.237454,0.27156579999999997,0.2732940009572506,0.4341659993326068,0.4700060002898574,True,False,,0.05369635671377182,0.06277792155742645,0.0014339685440063477,0.9943738579750061,3,0.014336000196635723,0.017244799714535474,0.01945599913597107,0.021299199759960176,0.065142,0.06322349999999999,0.16292,0.1696241,1.0,0.1967119993326068
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,6,0.4,358,358,0.39955357142857145,True,8bba27fdfc2db436adfa4c84bdd881122b45fd889e961f9a889dfe49b4064190,0.6242063045501709,0.462459534406662,0.684476375579834,0.026623999699950218,0.03768319841474294,0.103273,0.1065733,0.12989699969995022,0.3260424990946055,0.3526664987945557,True,False,,0.06442956626415253,0.07085825502872467,0.002073824405670166,0.9950706958770752,3,0.015359999611973763,0.016281599923968316,0.020479999482631683,0.021401599794626237,0.0817075,0.06673500000000002,0.1869295,0.19405255,1.0,0.22276949909460544
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,shifted8_x2,Shifted-8 X²,x2,6,0.4,358,358,0.39955357142857145,True,27718206c4117cdcd328222107dc45b790dbc46f4a897cce13271e61e751b554,0.6249811053276062,0.4577041268348694,0.6842723488807678,0.026623999699950218,0.03768319841474294,0.127629,0.13439969999999998,0.1542529996999502,0.3254399987479448,0.35206399844789504,True,False,,0.06621509045362473,0.07406935095787048,0.002193629741668701,0.9964364767074585,3,0.015359999611973763,0.016281599923968316,0.01945599913597107,0.021299199759960176,0.0615595,0.06620899999999999,0.162995,0.17022649999999998,1.0,0.19781099874794483
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,adaptive8_x2,Adaptive-8 X²,x2,6,0.4,358,358,0.39955357142857145,True,1c18e8acae5192ec40b3cfec9f566f6f04bc571225898ef6d3443d44c78e2641,0.642554521560669,0.45047593116760254,0.7025997042655945,0.026623999699950218,0.03768319841474294,0.128621,0.1300637,0.15524499969995023,0.3211744993326068,0.347798499032557,True,False,,0.07049322128295898,0.07683777064085007,0.002486705780029297,0.9962067008018494,4,0.014336000196635723,0.015257599670439959,0.01945599913597107,0.01945599913597107,0.0590855,0.064726,0.1587615,0.15949635,1.0,0.1925534993326068
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,7,0.45,403,400,0.44642857142857145,False,a1227220e84d7f870d93ea2f06235fea8b4724cc11586955ada23ee7d22045e6,0.5265117287635803,0.5265117287635803,0.757572591304779,0.035840000957250595,0.05980159901082516,0.237334,0.2444035,0.2731740009572506,0.4659784991599321,0.5018185001171827,True,False,,0.050653982907533646,0.05563532933592796,0.0012738704681396484,0.9943057894706726,4,0.016383999958634377,0.02297919988632202,0.02239999920129776,0.022515200078487396,0.0757315,0.0684825,0.1898605,0.19147015,1.0,0.22864449915993212
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,7,0.45,403,403,0.4497767857142857,True,c68f9d92eed3be5a3baacf426a894ca086eb165ca2686a0e48a2d84ab744feae,0.6395464539527893,0.5035027265548706,0.6911060214042664,0.026623999699950218,0.03768319841474294,0.097532,0.1014362,0.12415599969995021,0.3092795004002452,0.33590350010019543,True,False,,0.05995567515492439,0.0673428550362587,0.0017949342727661133,0.9954030513763428,3,0.015296000055968761,0.015353599656373262,0.026464000344276428,0.027529600076377392,0.0654875,0.0685935,0.1699875,0.17121375,1.0,0.2117475004002452
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,shifted8_x2,Shifted-8 X²,x2,7,0.45,403,403,0.4497767857142857,True,2f9153145dddb729285ba37f00cccc9fc73d1062ddac2bc1247310c722f517ab,0.6402955055236816,0.4982191026210785,0.6919933557510376,0.026623999699950218,0.03768319841474294,0.119453,0.1230602,0.14607699969995022,0.3537769989219308,0.38040099862188104,True,False,,0.06183098256587982,0.07117750495672226,0.0019122958183288574,0.9966956377029419,3,0.015231999568641186,0.021798400115221737,0.025599999353289604,0.02744319997727871,0.066404,0.0718995,0.193492,0.2018323,1.0,0.2343239989219308
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,adaptive8_x2,Adaptive-8 X²,x2,7,0.45,403,403,0.4497767857142857,True,2a7a8cf9955229d3694f173b8f77c25246b8f7b8a497c537594625a21567079b,0.6578689217567444,0.49099087715148926,0.7103208303451538,0.026623999699950218,0.03768319841474294,0.134912,0.1368596,0.16153599969995022,0.38484549993991857,0.4114694996398688,True,False,,0.0660451278090477,0.07402704656124115,0.0021824240684509277,0.996448278427124,4,0.015359999611973763,0.015359999611973763,0.025728000327944756,0.02664960063993931,0.0761725,0.0792885,0.20884550000000002,0.21232175,1.0,0.24993349993991854
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,8,0.5,448,448,0.5,True,43515d77921ff0f7f86f96a71dfcde7ac9ba6823cd79038f0f048964eae4084f,0.5758883953094482,0.5758883953094482,0.7754077315330505,0.035840000957250595,0.05980159901082516,0.229739,0.2887457,0.2655790009572506,0.45110199933260675,0.4869420002898574,True,False,,0.04661707207560539,0.05126982554793358,0.0010781288146972656,0.9946880340576172,4,0.014336000196635723,0.01617919998243451,0.01945599913597107,0.020377599447965623,0.0703065,0.081377,0.187571,0.1964972,1.0,0.22136299933260678
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,8,0.5,448,448,0.5,True,3d4bb086332c9800d7ba39b7d581df9f737c187d0cb99a3041cbc6476455de18,0.7125154733657837,0.5550749897956848,0.7660845518112183,0.026623999699950218,0.03768319841474294,0.147736,0.1635436,0.17435999969995022,0.4006249988509417,0.42724899855089193,True,False,,0.0552385076880455,0.060788754373788834,0.0015224814414978027,0.9955110549926758,3,0.015359999611973763,0.01717440001666546,0.020447999238967896,0.020534399896860123,0.1038295,0.077375,0.21708100000000002,0.2455426,1.0,0.2528889988509417
