case_key,model,model_label,prompt,split,situation,num_tokens,module,layer,projection,shape,n,d,row_size_kib,paper_parameter_source,method,method_label,score_kind,budget_index,budget_fraction,row_budget,selected_rows,selected_fraction,row_match,mask_sha256,importance_retention,abs_importance_retention,weighted_importance_retention,score_median_ms,score_p95_ms,selector_median_ms,selector_p95_ms,selector_total_ms,legacy_total_ms,actual_total_ms,deterministic,fallback_used,error,relative_l2_error,relative_mae,cosine_error,output_norm_ratio,chunks,gather_median_ms,gather_p95_ms,gemm_median_ms,gemm_p95_ms,io_median_ms,upload_median_ms,read_wall_median_ms,read_wall_p95_ms,direct_rate,nonselector_total_ms
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,2,0.2,179,179,0.1997767857142857,True,4d89de4a30d994156b5642202c904cea4d0431339184856dd7eab904ef3ab3ca,0.4309027791023254,0.2598536014556885,0.512722909450531,0.0235520005226135,0.0318463999778032,0.085545,0.087804,0.1090970005226135,0.2517839995166063,0.2753360000392199,True,False,,0.0826089009642601,0.0944809019565582,0.0034167766571044,0.9950773119926452,2,0.0135040003806352,0.0151743996888399,0.019455999135971,0.0203775994479656,0.0560495,0.04271,0.133279,0.1371292,1.0,0.1662389995166063
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,wcell1,WCell-1 X²·W²,weighted,2,0.2,179,179,0.1997767857142857,True,4d89de4a30d994156b5642202c904cea4d0431339184856dd7eab904ef3ab3ca,0.512722909450531,0.2598536014556885,0.512722909450531,0.0264640003442764,0.0302943993359804,0.0861715,0.08958025,0.1126355003442764,0.2524104995166063,0.2788744998608827,True,False,,0.0826089009642601,0.0944809019565582,0.0034167766571044,0.9950773119926452,2,0.0135040003806352,0.0151743996888399,0.019455999135971,0.0203775994479656,0.0560495,0.04271,0.133279,0.1371292,1.0,0.1662389995166063
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,3,0.25,224,224,0.25,True,c2235d085cec1b3401983e7d1c59abe0d6830c1e260061122ab164cf4942a3fb,0.3185012340545654,0.3185012340545654,0.5857973098754883,0.0378880016505718,0.0388095986098051,0.23562,0.2365938,0.2735080016505718,0.4082505004422664,0.4461385020928383,True,False,,0.0739108175039291,0.0864149630069732,0.0027336478233337,0.9954813122749328,3,0.0144640002399683,0.0152703996747732,0.0164160002022981,0.0174815999343991,0.0571519999999999,0.0488815,0.1417505,0.1438560499999999,1.0,0.1726305004422664
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_abs,Cell-1 |x|,abs,3,0.25,224,224,0.25,True,121e6e3ac90ad76a45afcc6848691f92e1664c0dbcb2bd0cc79b437f8b2ed381,0.300963431596756,0.300963431596756,0.523271381855011,0.0378880016505718,0.0388095986098051,0.0908355,0.09306705,0.1287235016505718,0.2606980005019307,0.2985860021525025,True,False,,0.0779451057314872,0.0908034667372703,0.0030407309532165,0.995219588279724,2,0.0143360001966357,0.0152575996704399,0.0174080003052949,0.0183296006172895,0.055589,0.0457459999999999,0.1381184999999999,0.1400926499999999,1.0,0.1698625005019307
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,3,0.25,224,224,0.25,True,4d1fdf32b37f02ffd76a4948b315b65ebee347c7f3abf16a0c19450192422a85,0.449111670255661,0.3009958863258362,0.52329021692276,0.0235520005226135,0.0318463999778032,0.0907395,0.09151485,0.1142915005226135,0.2624279994299412,0.2859799999525547,True,False,,0.0779636651277542,0.0907709226012229,0.0030422210693359,0.9952064752578736,2,0.0153599996119737,0.0153599996119737,0.0173439998179674,0.0173728000372648,0.055148,0.048791,0.1389845,0.14154095,1.0,0.1716884994299412
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,wcell1,WCell-1 X²·W²,weighted,3,0.25,224,224,0.25,True,26a8734ca164e6325ae40e0593868e7dddb513e2bfea4d38407ba3925762eb58,0.5243675112724304,0.3024303019046783,0.5243675112724304,0.0264640003442764,0.0302943993359804,0.0847135,0.08671105,0.1111775003442764,0.2566985003449321,0.2831625006892085,True,False,,0.0771690979599952,0.0900329127907753,0.0029804110527038,0.995283842086792,2,0.014560000039637,0.01527999965474,0.0174080003052949,0.0184159995988011,0.057047,0.0478844999999999,0.140017,0.1405624,1.0,0.171985000344932
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,4,0.3,269,268,0.2991071428571428,False,e5e6c9f50a7ec1df52cffbf1bc388f4a75f0445df6932aa8f7e46001829c0b6b,0.3687845170497894,0.3687845170497894,0.6062442064285278,0.0378880016505718,0.0388095986098051,0.241792,0.2444524,0.2796800016505718,0.4182885008485913,0.4561765024991631,True,False,,0.0676025077700614,0.0801708102226257,0.0022860169410705,0.995869517326355,3,0.0143360001966357,0.0161215995438396,0.0184320006519556,0.0193535992875695,0.0542665,0.054322,0.1437284999999999,0.14773215,1.0,0.1764965008485913
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_abs,Cell-1 |x|,abs,4,0.3,269,269,0.3002232142857143,True,f2a6a3956d11acc034bbe2aad080cb29dcbd6313550fa0207fb4c580c86dd785,0.3403679430484772,0.3403679430484772,0.5294232368469238,0.0378880016505718,0.0388095986098051,0.088781,0.0918059,0.1266690016505718,0.2781020006162524,0.3159900022668243,True,False,,0.0745684057474136,0.0882289037108421,0.0027824640274047,0.9954752922058104,2,0.0143680004402995,0.0163263994269073,0.0225280001759529,0.0251488000154495,0.0602775,0.0557045,0.152425,0.1527678999999999,1.0,0.1893210006162524
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,4,0.3,269,269,0.3002232142857143,True,6935eb49281f78c50690334af7d0c2f5358a59f5ed6a68ac2ec8518a830fbc08,0.4636484086513519,0.3404003977775574,0.5294420719146729,0.0235520005226135,0.0318463999778032,0.089678,0.0928703,0.1132300005226135,0.2809059993602634,0.3044579998828769,True,False,,0.0745873898267746,0.0882044583559036,0.0027838349342346,0.9954641461372375,2,0.0152319995686411,0.016268799919635,0.0234559997916221,0.0244640007615089,0.061555,0.055148,0.15254,0.1604159,1.0,0.1912279993602633
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,wcell1,WCell-1 X²·W²,weighted,4,0.3,269,269,0.3002232142857143,True,6935eb49281f78c50690334af7d0c2f5358a59f5ed6a68ac2ec8518a830fbc08,0.5294420719146729,0.3404003977775574,0.5294420719146729,0.0264640003442764,0.0302943993359804,0.088796,0.0925742,0.1152600003442764,0.2800239993602633,0.3064879997045397,True,False,,0.0745873898267746,0.0882044583559036,0.0027838349342346,0.9954641461372375,2,0.0152319995686411,0.016268799919635,0.0234559997916221,0.0244640007615089,0.061555,0.055148,0.15254,0.1604159,1.0,0.1912279993602633
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,5,0.35,314,312,0.3482142857142857,False,fc119861a61693834c99dcf92376186372a61680c65ee8ece10da8f3250bab79,0.4079756438732147,0.4079756438732147,0.6305971741676331,0.0378880016505718,0.0388095986098051,0.2499779999999999,0.2562627,0.2878660016505718,0.4452744987479448,0.4831625003985166,True,False,,0.0589287690818309,0.0687431171536445,0.0017279386520385,0.993837296962738,3,0.0153599996119737,0.017030400596559,0.019455999135971,0.0203775994479656,0.0609135,0.0611345,0.1604805,0.16442115,1.0,0.1952964987479448
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_abs,Cell-1 |x|,abs,5,0.35,314,314,0.3504464285714285,True,bc27532e86db6e7f71836f24af918acf6140528e667cae624a9274a6637450d1,0.3865066170692444,0.3865066170692444,0.5519430637359619,0.0378880016505718,0.0388095986098051,0.0912305,0.09492725,0.1291185016505718,0.2907075002639294,0.3285955019145011,True,False,,0.0701420307159423,0.084297776222229,0.0024607181549072,0.9954280853271484,2,0.0153599996119737,0.0153599996119737,0.0184320006519556,0.0184320006519556,0.0712329999999999,0.058675,0.165685,0.1666813,1.0,0.1994770002639293
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,5,0.35,314,314,0.3504464285714285,True,f8569cbd874aaee1a7592a999fcc9bd7750601c1c13ba887a2addb97cf1ba987,0.606970489025116,0.4237521588802337,0.6744471192359924,0.0235520005226135,0.0318463999778032,0.084413,0.086924,0.1079650005226135,0.2766995008485913,0.3002515013712049,True,False,,0.0681876391172409,0.0739024654030799,0.0023236870765686,0.9949662685394288,3,0.0143360001966357,0.0226304004900157,0.0184320006519556,0.020275199599564,0.0613495,0.0602125,0.1595185,0.16200655,1.0,0.1922865008485913
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,wcell1,WCell-1 X²·W²,weighted,5,0.35,314,314,0.3504464285714285,True,f8569cbd874aaee1a7592a999fcc9bd7750601c1c13ba887a2addb97cf1ba987,0.6744471192359924,0.4237521588802337,0.6744471192359924,0.0264640003442764,0.0302943993359804,0.0837665,0.08639045,0.1102305003442764,0.2760530008485913,0.3025170011928677,True,False,,0.0681876391172409,0.0739024654030799,0.0023236870765686,0.9949662685394288,3,0.0143360001966357,0.0226304004900157,0.0184320006519556,0.020275199599564,0.0613495,0.0602125,0.1595185,0.16200655,1.0,0.1922865008485913
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,6,0.4,358,356,0.3973214285714285,False,e24ae85d652f02f86d1a5dbf625ce7f2a86dcfb605d9fe2c39c798e8a694e6f7,0.4632649421691894,0.4632649421691894,0.6596823334693909,0.0378880016505718,0.0388095986098051,0.228863,0.2317619,0.2667510016505718,0.4162505008485913,0.4541385024991632,True,False,,0.0536963567137718,0.0627779215574264,0.0014339685440063,0.994373857975006,3,0.0143360001966357,0.0143360001966357,0.0184320006519556,0.0202176008373498,0.0541315,0.0665395,0.1546195,0.1585331499999999,1.0,0.1873875008485913
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_abs,Cell-1 |x|,abs,6,0.4,358,358,0.3995535714285714,True,853b93396c58649f4d8ac3363a456d114baa87c83853372569262bdc49b51f59,0.4350841641426086,0.4350841641426086,0.574528694152832,0.0378880016505718,0.0388095986098051,0.083837,0.0860915,0.1217250016505718,0.2847940008485913,0.3226820024991631,True,False,,0.061921838670969,0.0774423405528068,0.001916766166687,0.9959735870361328,2,0.0143360001966357,0.0152575996704399,0.0184320006519556,0.020275199599564,0.068022,0.0665689999999999,0.1681889999999999,0.1744962,1.0,0.2009570008485913
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,6,0.4,358,358,0.3995535714285714,True,8bba27fdfc2db436adfa4c84bdd881122b45fd889e961f9a889dfe49b4064190,0.6242063045501709,0.462459534406662,0.684476375579834,0.0235520005226135,0.0318463999778032,0.0833905,0.08555905,0.1069425005226135,0.2723474993326068,0.2958994998552203,True,False,,0.0644295662641525,0.0708582550287246,0.0020738244056701,0.9950706958770752,3,0.0143360001966357,0.015430400148034,0.019455999135971,0.019455999135971,0.055319,0.0666944999999999,0.155165,0.1554584,1.0,0.1889569993326068
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,wcell1,WCell-1 X²·W²,weighted,6,0.4,358,358,0.3995535714285714,True,8bba27fdfc2db436adfa4c84bdd881122b45fd889e961f9a889dfe49b4064190,0.684476375579834,0.462459534406662,0.684476375579834,0.0264640003442764,0.0302943993359804,0.0827249999999999,0.0846816,0.1091890003442764,0.2716819993326068,0.2981459996768832,True,False,,0.0644295662641525,0.0708582550287246,0.0020738244056701,0.9950706958770752,3,0.0143360001966357,0.015430400148034,0.019455999135971,0.019455999135971,0.055319,0.0666944999999999,0.155165,0.1554584,1.0,0.1889569993326068
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,7,0.45,403,400,0.4464285714285714,False,a1227220e84d7f870d93ea2f06235fea8b4724cc11586955ada23ee7d22045e6,0.5265117287635803,0.5265117287635803,0.757572591304779,0.0378880016505718,0.0388095986098051,0.2279515,0.23012005,0.2658395016505718,0.4296900010489225,0.4675780026994943,True,False,,0.0506539829075336,0.0556353293359279,0.0012738704681396,0.9943057894706726,4,0.0142400003969669,0.015247999690473,0.0184320006519556,0.0192384000867605,0.059642,0.0722955,0.1690665,0.1717354499999999,1.0,0.2017385010489225
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_abs,Cell-1 |x|,abs,7,0.45,403,403,0.4497767857142857,True,cd58dba0844905f3dff40fbb1510d6d5dff455829b39cf4c436728d619c85b99,0.4976173341274261,0.4976173341274261,0.6753853559494019,0.0378880016505718,0.0388095986098051,0.09081,0.0928566,0.1286980016505718,0.2945150010659099,0.3324030027164817,True,False,,0.06112677231431,0.0707630366086959,0.0018671751022338,0.995804250240326,3,0.0143360001966357,0.0143935997970402,0.0245760008692741,0.025497599504888,0.0557495,0.073618,0.164793,0.1649685,1.0,0.2037050010659098
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,7,0.45,403,403,0.4497767857142857,True,c68f9d92eed3be5a3baacf426a894ca086eb165ca2686a0e48a2d84ab744feae,0.6395464539527893,0.5035027265548706,0.6911060214042664,0.0235520005226135,0.0318463999778032,0.0914055,0.09424995,0.1149575005226135,0.295754999706924,0.3193070002295375,True,False,,0.0599556751549243,0.0673428550362587,0.0017949342727661,0.9954030513763428,3,0.0143360001966357,0.0143360001966357,0.0253759995102882,0.0255775993689894,0.054702,0.0726755,0.1646375,0.1685241499999999,1.0,0.2043494997069239
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,wcell1,WCell-1 X²·W²,weighted,7,0.45,403,403,0.4497767857142857,True,c68f9d92eed3be5a3baacf426a894ca086eb165ca2686a0e48a2d84ab744feae,0.6911060214042664,0.5035027265548706,0.6911060214042664,0.0264640003442764,0.0302943993359804,0.084323,0.0872579,0.1107870003442764,0.2886724997069239,0.3151365000512003,True,False,,0.0599556751549243,0.0673428550362587,0.0017949342727661,0.9954030513763428,3,0.0143360001966357,0.0143360001966357,0.0253759995102882,0.0255775993689894,0.054702,0.0726755,0.1646375,0.1685241499999999,1.0,0.2043494997069239
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,8,0.5,448,448,0.5,True,43515d77921ff0f7f86f96a71dfcde7ac9ba6823cd79038f0f048964eae4084f,0.5758883953094482,0.5758883953094482,0.7754077315330505,0.0378880016505718,0.0388095986098051,0.22723,0.2302009,0.2651180016505718,0.4472130008485913,0.4851010024991631,True,False,,0.0466170720756053,0.0512698255479335,0.0010781288146972,0.9946880340576172,4,0.0143360001966357,0.0152575996704399,0.0184320006519556,0.0193535992875695,0.0749755,0.0774695,0.187215,0.2026653,1.0,0.2199830008485913
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_abs,Cell-1 |x|,abs,8,0.5,448,448,0.5,True,ed9465abf0053d885298765672d0d95b1e7b10828af534532e9a73d2d22d07a4,0.5520147681236267,0.5520147681236267,0.7434664368629456,0.0378880016505718,0.0388095986098051,0.090249,0.0980673,0.1281370016505718,0.2935910008485913,0.3314790024991632,True,False,,0.0561996325850486,0.0605604276061058,0.0015704631805419,0.9939818978309632,3,0.0143360001966357,0.0144224000163376,0.0184320006519556,0.0191807996481657,0.0551885,0.081903,0.170574,0.1731839999999999,1.0,0.2033420008485913
